Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Pct,Mobility Cnt,Entrants Pct,Entrants Cnt,Withdrawals Pct,Withdrawals Cnt,Avg Daily Member Cnt,Create Date
2015,30,Baltimore City,348,Baltimore Leadership School for Young Women,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2015,30,Baltimore City,349,N.A.C.A. Freedom and Democracy Academy II,Middle,50.2,88,21.7,38,28.5,50,175.3,20160624
2015,30,Baltimore City,349,N.A.C.A. Freedom and Democracy Academy II,High,42.5,58,20.5,28,22,30,136.6,20160624
2015,30,Baltimore City,364,Bluford Drew Jemison STEM Academy West,Middle,55.3,129,21.4,50,33.8,79,233.5,20160624
2015,30,Baltimore City,364,Bluford Drew Jemison STEM Academy West,High,41.3,83,15.9,32,25.4,51,201.1,20160624
2015,30,Baltimore City,367,Baltimore Community High School,Middle,>= 95.0,*,55.5,55,63.6,63,99,20160624
2015,30,Baltimore City,367,Baltimore Community High School,High,84.8,356,41.5,174,43.4,182,419.7,20160624
2015,30,Baltimore City,368,Elmer A. Henderson: A Johns Hopkins Partnership Sc,Elementary,5.8,22,<= 5.0,*,<= 5.0,*,380.5,20160624
2015,30,Baltimore City,368,Elmer A. Henderson: A Johns Hopkins Partnership Sc,Middle,15.1,18,7.5,9,7.5,9,119.3,20160624
2015,30,Baltimore City,373,Tunbridge Public Charter School,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2015,30,Baltimore City,373,Tunbridge Public Charter School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2015,30,Baltimore City,374,Vanguard Collegiate Middle School,Middle,50.2,148,21.4,63,28.8,85,294.8,20160624
2015,30,Baltimore City,376,City Neighbors High School,High,10.8,40,<= 5.0,*,6.2,23,371.5,20160624
2015,30,Baltimore City,377,Green Street Academy,Middle,15.8,47,6.1,18,9.8,29,297.2,20160624
2015,30,Baltimore City,377,Green Street Academy,High,23.5,31,6.1,8,17.4,23,131.9,20160624
2015,30,Baltimore City,378,Baltimore I.T. Academy,Middle,49.5,142,17.1,49,32.4,93,286.8,20160624
2015,30,Baltimore City,379,Roots and Branches School,Elementary,23.9,53,9,20,14.9,33,221.9,20160624
2015,30,Baltimore City,381,Monarch Academy Public Charter School,Elementary,14.7,121,6.2,51,8.5,70,821.8,20160624
2015,30,Baltimore City,381,Monarch Academy Public Charter School,Middle,6.2,9,<= 5.0,*,<= 5.0,*,144.2,20160624
2015,30,Baltimore City,382,Baltimore Design School,Middle,17.3,54,9,28,8.4,26,311.3,20160624
2015,30,Baltimore City,382,Baltimore Design School,High,9.9,11,<= 5.0,*,8.1,9,111.1,20160624
2015,30,Baltimore City,383,Baltimore Montessori Public Charter Middle School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2015,30,Baltimore City,384,Creative City Public Charter School,Elementary,22.9,40,9.7,17,13.2,23,174.4,20160624
